id_restaurante,nombre,direccion,n_resenas,valoracion_google,avg_estrellas_modelo,pct_positivo,pct_neutro,pct_negativo,n_resenas_negativas,n_baja_confianza,estrellas_5,estrellas_4,estrellas_3,estrellas_2,estrellas_1,servicio_menciones,comida_menciones,ambiente_menciones,precio_menciones,velocidad_menciones,ruido_menciones,limpieza_menciones,ninos_menciones,mascotas_menciones,terraza_menciones,vistas_menciones,musica_directo_menciones,romantico_menciones,servicio_pct,comida_pct,ambiente_pct,precio_pct,velocidad_pct,ruido_pct,limpieza_pct,ninos_pct,mascotas_pct,terraza_pct,vistas_pct,musica_directo_pct,romantico_pct,servicio_pos,comida_pos,ambiente_pos,precio_pos,velocidad_pos,ruido_pos,limpieza_pos,ninos_pos,mascotas_pos,terraza_pos,vistas_pos,musica_directo_pos,romantico_pos,servicio_neg,comida_neg,ambiente_neg,precio_neg,velocidad_neg,ruido_neg,limpieza_neg,ninos_neg,mascotas_neg,terraza_neg,vistas_neg,musica_directo_neg,romantico_neg,servicio_avg_stars,comida_avg_stars,ambiente_avg_stars,precio_avg_stars,velocidad_avg_stars,ruido_avg_stars,limpieza_avg_stars,ninos_avg_stars,mascotas_avg_stars,terraza_avg_stars,vistas_avg_stars,musica_directo_avg_stars,romantico_avg_stars,servicio_rep,comida_rep,ambiente_rep,precio_rep,velocidad_rep,ruido_rep,limpieza_rep,ninos_rep,mascotas_rep,terraza_rep,vistas_rep,musica_directo_rep,romantico_rep,criterio_ninos,criterio_mascotas,criterio_terraza,criterio_vistas,criterio_musica_directo,criterio_romantico,criterio_ninos_frases,criterio_mascotas_frases,criterio_terraza_frases,criterio_vistas_frases,criterio_musica_directo_frases,criterio_romantico_frases,servicio_frases,top5_platos,todos_platos,personal_destacado,terminos_tfidf,cocina_detectada
109,Bresca Lavapies,"Calle de los Tres Peces, 20",96,4.5,3.656,68.8,2.1,29.2,28,24,45,21,2,8,20,50,68,30,21,13,9,2,6,23,3,2,0,8,52.1,70.8,31.2,21.9,13.5,9.4,2.1,6.2,24.0,3.1,2.1,0.0,8.3,39,54,23,14,9,6,1,6,20,1,1,0,6,10,12,6,6,4,2,1,0,2,1,1,0,2,4.06,4.01,3.93,3.62,3.69,3.89,3.0,4.5,4.39,3.33,2.5,,4.0,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,mejor éramos un grupo grande y con muchos niños nos tuvieron paciencia y nos atendieron | comida dos adultos y dos niños de años domingo con reserva birra artesanal,captación de remolacha muy bueno para repetir sin duda lo incluyo e mis restaurantes | ni me quedé con hambre alguien con mucho apetito igual le faltaría algo de comida pero,,,,,nuestros platos pagamos y nos fuimos qué terrible servicio al cliente no sé qué hicimos mal el camarero nos odiaba | fuimos a cenar hace unas noches bonito ambiente nuestro camarero un joven con gafas se acercó a nuestra mesa y nos | entrantes que estaban buenisimos el lugar es bonito y el servicio es bueno un lugar que sin lugar a dudas recomiendo,"bonito(7), tiramisú(5), carbonara(3), lasaña(3), volveré seguro(3)","bonito(7), tiramisú(5), carbonara(3), lasaña(3), volveré seguro(3), ramen(3), pasta rellena(2), dos veces(2), della nona(2), bastante floja(2), salmón(1), risotto(1), ravioli(1), margarita(1), sangría(1)",,"comida, buena, pasta, servicio, precio",italiana
110,Miyama,"Paseo de la Castellana, 45",103,4.5,4.243,80.6,3.9,15.5,16,8,75,8,4,2,14,52,72,17,19,8,1,2,7,24,2,2,0,9,50.5,69.9,16.5,18.4,7.8,1.0,1.9,6.8,23.3,1.9,1.9,0.0,8.7,50,67,14,17,7,0,1,6,21,1,1,0,8,1,1,1,0,0,0,1,0,1,1,0,0,1,4.85,4.78,4.47,4.63,4.62,3.0,3.5,4.57,4.67,2.5,4.0,,4.56,True,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,visitado este sitio desde q mis hijos son pequeños y no han bajado ni en calidad ni en servicio | increíblemente amable eficaz y paciente con niños que venían,impecable sin duda una experiencia para repetir si quieres algo más personalizado dime | sushi y el sashimi de los más vistoso y apetecible no pongo cinco estrellas porque sin,,,,,calidad pura en la comida y excelente servicio no fallan nunca y el local es muy agradable voy cada | calidad servicio todo perfecto es un sitio que nunca falla comida japonesa | el servicio fantástico y la comida cómo siempre magnífica tienen,"sushi(7), sashimi(6), arroz(4), restaurantes japoneses(4), bacalao(3)","sushi(7), sashimi(6), arroz(4), restaurantes japoneses(4), bacalao(3), materia prima(3), flor baja(3), almejas(3), puedo decir(2), dorada(1), atún(1)",,"calidad, comida, servicio, siempre, platos",japonesa
111,Txirimiri Ferraz,"Calle de Ferraz, 28",91,4.5,4.593,89.0,6.6,4.4,4,15,71,10,6,1,3,67,73,18,15,7,0,2,7,24,3,0,0,13,73.6,80.2,19.8,16.5,7.7,0.0,2.2,7.7,26.4,3.3,0.0,0.0,14.3,60,67,16,14,7,0,2,7,24,2,0,0,12,2,1,1,0,0,0,0,0,0,0,0,0,0,4.63,4.68,4.56,4.67,4.71,,5.0,5.0,4.88,4.33,,,4.85,True,True,True,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,limpio y con papel y jabón hay cambiador para niños sólo un pequeño escalón de acceso resto | variedad de la carta es adecuada para adultos y niños la calidad es muy alta y el servicio muy,excelente comida excepcional atención repetiremos | hemos comido ha sido increíble y para repetir el servicio profesional encantador y muy,de acceso resto todo accesible y amplia terraza de para repetir,,,,cocina recetas cuidadas detrás de cada plato buen servicio tuvimos croquetas mixtas las de chuletón fueron las | servicio terrible no esperéis que os den la bienvenida allí | excelente la atención y la comida exquisita el lugar sumamente agradable,"tortilla(15), croquetas(7), rabo(6), solomillo(5), tarta(5)","tortilla(15), croquetas(7), rabo(6), solomillo(5), tarta(5), bacalao(4), pulpo(4), huevos rotos(4), cebolla caramelizada(3), jamón(3), oreja(3), ramen(3), tempura(2), pinchos(2), foie(2)",,"comida, servicio, excelente, atención, recomendable",vasca
112,Miyama Flor Baja,"Calle Flor Baja, 5",93,4.5,4.28,82.8,5.4,11.8,11,16,60,17,5,4,7,54,79,22,28,5,4,3,0,28,2,3,0,7,58.1,84.9,23.7,30.1,5.4,4.3,3.2,0.0,30.1,2.2,3.2,0.0,7.5,49,67,20,20,3,3,3,0,21,1,1,0,6,2,8,1,6,1,0,0,0,5,1,0,0,0,4.57,4.33,4.36,3.82,3.8,4.0,4.67,,4.11,3.5,3.67,,4.29,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,,hemos repetido y hemos vuelto a acertar trato exquisito | sin postre ni vino es lo que nos costó repetiré,,sitios sobre los que ya he opinado pero vistas algunas reseñas en la opinión de los que,,japonesa de alta calidad ambiente agradable e íntimo cervezas japonesas disponibles como la asahi,comida como siempre excelente las recomendaciones de la camarera muy acertadas hemos disfrutado mucho de una buena | comiendo en miyama gracias keila por tus atenciones tu profesionalidad y sin duda por tu buen trato y sentido del humor | atenciones tu profesionalidad y sin duda por tu buen trato y sentido del humor seguiremos yendo a veros feliz,"sashimi(7), materia prima(6), atún(6), arroz(5), tempura(3)","sashimi(7), materia prima(6), atún(6), arroz(5), tempura(3), flor baja(3), bogavante(2), hace años(2), sushi miyama(2), sigue siendo(2), miyama flor(2), medidas covid(2), salmón(2), bacalao(1), rodaballo(1)",,"comida, calidad, servicio, excelente, madrid",japonesa
113,Casa Carola,"Calle Padilla, 54",94,4.5,4.415,87.2,2.1,10.6,10,15,67,15,2,4,6,64,56,16,25,11,2,0,8,39,0,1,0,15,68.1,59.6,17.0,26.6,11.7,2.1,0.0,8.5,41.5,0.0,1.1,0.0,16.0,62,51,16,23,9,2,0,8,37,0,1,0,13,0,3,0,1,1,0,0,0,2,0,0,0,0,4.83,4.59,4.69,4.6,4.27,5.0,,4.62,4.67,,4.0,,4.4,True,True,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,resultar complicado si vas con silla de bebé o silla de ruedas el acceso requiere algo | otra ocasión es divertido y eficiente los niños encantadísimos volveremos hay que regresar,sitio con encanto madrileño la verdad para repetir | acogedor y personal muy atento posibilidad de repetir en el precio cerrado entra también el,,,,,comida memorable servicio excelente para decir un pero mesas muy juntas pero | fantástica un lugar acogedor con encanto y solera un servicio impecable pide que juanjo sea tu camarero una organización | solera un servicio impecable pide que juanjo sea tu camarero una organización muy bien engrasada y un precio más,"cocido madrileño(24), casa carola(6), croquetas(5), postres caseros(5), tres vuelcos(5)","cocido madrileño(24), casa carola(6), croquetas(5), postres caseros(5), tres vuelcos(5), chorizo morcilla(3), morcilla tocino(3), garbanzos patata(3), tarta(2), tiramisú(2), flan(2), leche frita(2), jamón serrano(2), serrano chorizo(2), materia prima(2)",,"cocido, comida, servicio, excelente, madrid",madrileña
114,Davanti Food & Market,"Calle de Augusto Figueroa, 41",97,4.7,4.247,81.4,4.1,14.4,14,20,68,11,4,2,12,59,68,36,24,8,3,1,8,30,2,0,1,16,60.8,70.1,37.1,24.7,8.2,3.1,1.0,8.2,30.9,2.1,0.0,1.0,16.5,53,63,32,20,3,3,1,7,27,1,0,1,13,3,2,2,3,5,0,0,1,3,1,0,0,2,4.58,4.66,4.56,4.17,2.5,5.0,5.0,4.38,4.47,3.0,,5.0,4.38,True,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,vida la parmigiana también muy buena la niña ha disfrutado muchísimo de la amatriciana | empezó a llamar corazón lo que me parece una infantilización y falta de respeto le pedí en varias,repetimos cena comida muy rica y atención muy | del radar durante un tiempo pero seguro repetiré enhorabuena,,,,en un íntimo ambiente de sólo mesas este restaurant italiano | volver relación calidad precio perfecta local romántico acogedor y muy elegante precio medio euros,massimo y su equipo son de atención comida genial como siempre es la o vez que vamos muy | de la hora de cierre y que comas rápido que de un servicio atento no lo recomiendo por que pagamos hay oferta | hora de cierre y que comas rápido que de un servicio atento no lo recomiendo por que pagamos hay oferta de más,"tagliatelle(5), carbonara(4), tiramisu(4), lasaña(4), puedo decir(4)","tagliatelle(5), carbonara(4), tiramisu(4), lasaña(4), puedo decir(4), varias ocasiones(2), restaurantes italianos(2), pasta rellena(2), materia prima(2), pasta alla(2), postre tiramisú(2), italiana auténtica(2), hora concreta(2), mortadela trufada(2), dos pastas(2)",,"comida, pasta, restaurante, servicio, atención",italiana
115,Taberna el Arco,"Calle de las Huertas, 7",100,4.4,4.3,82.0,4.0,14.0,14,16,73,9,4,3,11,65,68,17,15,6,6,2,13,24,0,0,0,7,65.0,68.0,17.0,15.0,6.0,6.0,2.0,13.0,24.0,0.0,0.0,0.0,7.0,59,62,15,13,5,4,2,13,23,0,0,0,7,3,3,0,1,1,0,0,0,0,0,0,0,0,4.68,4.66,4.65,4.6,4.5,4.33,5.0,4.69,4.79,,,,4.86,True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,en el restaurante y lumpia para llevar al niño le encantaba la lumpia | pasamos a compartir unos platos pequeños empezamos con croquetas y estaban muy sabrosas,madrid y el servicio al cliente maravilloso repetimos en la misma semana volvería cada vez | rico la atencion muy cercana y atentos repetiremos y recomendable sin lugar a duda,,,,,no te pierdas este la paella es de primera clase el servicio es amable y eficiente y sin duda la relación calidad | este la paella es de primera clase el servicio es amable y eficiente y sin duda la relación calidad precio | lugareños se obtiene una bienvenida muy cálida y un buen servicio de anna,"paella de marisco(9), croqueta(6), ramen(6), sangría(5), tortilla(4)","paella de marisco(9), croqueta(6), ramen(6), sangría(5), tortilla(4), ceviche(3), jamón(3), calamares(2), pulpo(2), arroz negro(2), huevos rotos(2), crema catalana(2), opciones veganas(2), paella valenciana(2), hacernos sentir(2)",,"comida, paella, buena, excelente, servicio",
116,Restaurante PAIPÁI,"Plaza del Perú, 4",94,4.5,3.989,75.5,4.3,20.2,19,18,55,16,4,5,14,55,81,29,20,15,1,3,7,34,3,2,0,18,58.5,86.2,30.9,21.3,16.0,1.1,3.2,7.4,36.2,3.2,2.1,0.0,19.1,44,67,24,16,12,1,3,5,26,3,2,0,14,7,11,2,4,1,0,0,2,7,0,0,0,2,4.2,4.22,4.28,4.2,4.33,5.0,4.33,3.71,4.03,4.67,4.5,,4.28,True,True,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,y amable comida buena los niguiris algo pequeños maki de pollo muy bueno mejor racion entera | no picará demasiado porque íbamos con un niño tampoco ofrecieron alternativa eso si como,español inglés menú de idioma disponible bajo petición | los euros son justificados y me gusta repetir volveré y por eso lo recomiendo,comida y las raciones están bien de tamaño la terraza es agradable el sistema de reservas funciona | a degustar tome el café y una copa en la terraza y eso fue la guinda,,,,tristemente a pesar de la amabilidad de los camareros nada bueno que decir de la comida muy poca calidad | experiencia ha sido estupenda comida y vinos buenísimos camareros atentos cercanos y simpáticos ambiente tranquilo | sido estupenda comida y vinos buenísimos camareros atentos cercanos y simpáticos ambiente tranquilo y agradable,"tarta(11), salmón(7), ceviche(7), pulpo(6), arroz(5)","tarta(11), salmón(7), ceviche(7), pulpo(6), arroz(5), foie(5), pai pai(5), atún(5), ensaladilla(5), chef fernando(4), bonito(3), presa(3), langostinos(2), albóndigas(2), gyozas(2)",,"comida, platos, restaurante, servicio, calidad",
117,El Rincon del Cabo,"Calle Lavapiés, 8",103,4.7,4.078,77.7,3.9,18.4,19,22,63,17,4,6,13,60,66,44,23,7,5,1,5,33,1,0,0,6,58.3,64.1,42.7,22.3,6.8,4.9,1.0,4.9,32.0,1.0,0.0,0.0,5.8,55,56,40,18,5,5,1,4,28,1,0,0,5,4,6,2,3,2,0,0,1,3,0,0,0,1,4.53,4.42,4.5,4.26,4.0,4.6,4.0,4.2,4.55,5.0,,,4.5,True,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,podríamos haber hecho creo que los locales pequeños se miden por su calidad y amabilidad y por | sitio pequeño pero muy personal los chavales que traban aquí te hacen sentir muy cómodo,dejéis de probar la ensalada de calabacín repetiremos seguro | comida tan agradable recomendable y para repetir,,,,,genial para una salida nocturna informal y muy buena atención y todo muy bonito me gustó | fantástico lugar fantástico servicio comida muy muy buena precios muy buenos ademas altamente | maravilloso el ambiente tranquilo la comida muy buena y el servicio muy recomendable no dejéis de probar la ensalada de,"croqueta(20), tortilla(7), bacalao(6), jamon(4), tarta(4)","croqueta(20), tortilla(7), bacalao(6), jamon(4), tarta(4), bizcocho(3), albóndigas(3), huevos rotos(3), pil pil(3), pleno centro(3), morcilla picante(3), empanadas argentinas(3), cervezas artesanas(3), pulpo(2), mojo(2)",,"comida, sitio, croquetas, ambiente, recomendable",
118,Curry Masala,"Calle Silva, 16",103,4.5,4.01,74.8,3.9,21.4,22,16,67,10,4,4,18,62,80,24,16,12,4,6,6,37,1,0,0,7,60.2,77.7,23.3,15.5,11.7,3.9,5.8,5.8,35.9,1.0,0.0,0.0,6.8,60,70,21,15,11,3,5,6,31,0,0,0,6,1,7,1,1,0,1,0,0,5,0,0,0,1,4.79,4.5,4.58,4.75,4.67,4.25,4.67,5.0,4.35,3.0,,,4.14,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,precio ya he repedito varias veces con amigos niños y adolescentes y siempre ha sido un éxito | cliente y buen ambiente recomendamos para beber la cerveza cobra,familia salió muy contenta y seguro que repetiremos pronto | comida es rica no demasiado abundante y respeto al servicio es una pena que solo sepan,,,,,la gran vía no estaba lleno de gente el personal de camareros se tomó su tiempo con nosotros y fue muy amable los | camareros se tomó su tiempo con nosotros y fue muy amable los platos de pollo y naan eran sabrosos y sabrosos | duda recomendaría este restaurante el personal y el servicio también era muy bueno que como nuestra comida era,"naan(7), helado(7), arroz(6), tikka masala(5), cordero(4)","naan(7), helado(7), arroz(6), tikka masala(5), cordero(4), restaurantes indios(4), situado cerca(3), bonito(3), tandoori(2), langostinos(2), curry masala(2), pollo tikka(2), varios restaurantes(2), butter chicken(2), korma(1)",,"comida, servicio, excelente, buena, restaurante",india
119,Tampu,"Calle Prim, 13",96,4.5,4.323,82.3,6.2,11.5,11,22,65,14,6,5,6,68,79,36,23,9,2,0,5,43,0,1,0,15,70.8,82.3,37.5,24.0,9.4,2.1,0.0,5.2,44.8,0.0,1.0,0.0,15.6,59,69,29,18,6,1,0,2,38,0,1,0,12,4,4,4,2,2,1,0,1,3,0,0,0,3,4.51,4.54,4.33,4.26,4.0,3.5,,3.6,4.56,,5.0,,4.33,True,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,aquí dos ceviches diferentes dos bocados pequeños y un plato de pato el pato era bueno pero | levantando la mano éramos dos adultos y un niño los adultos pedimos el menú degustación,así es un sitio altamente recomendable y repetiremos sin duda una joya para los amantes | servicio perfecto el personal muy amable y competente nos aconsejaron muy bien y muy buena,,nunca había estado aquí soy un gran admirador de la cocina peruana una de las más grandes,,c de prim centro madrid a gastrocolegas romántico business menú degustación fusión en pasos | sorpresa comida y servicio excelentes ambiente intimo y perfecto para parejas el pisco sour es,excelente comida y servicio muy agradable | mención los otros cuatro platos fueron espectaculares el servicio era excelente y el precio era razonable para la calidad | alta muy concurrido el local pero con buen ambiente servicio amable y rápido todo bien pedimos ceviche clásico,"lomo saltado(7), pisco sour(7), ceviche amazónico(5), bonito(5), ceviche pachamanquero(3)","lomo saltado(7), pisco sour(7), ceviche amazónico(5), bonito(5), ceviche pachamanquero(3), peruano coreano(3), saam coreano(3), causa(3), presa(3), pulpo(3), zamburiñas(2), croquetas(2), tiradito(2), restaurantes peruanos(2), langostinos granizado(2)",,"comida, servicio, platos, atención, excelente",peruana
120,Mesón Molinero,"Calle Alhambra, 72",100,4.7,4.23,80.0,4.0,16.0,16,19,73,7,4,2,14,72,73,13,14,6,2,0,17,26,2,0,0,8,72.0,73.0,13.0,14.0,6.0,2.0,0.0,17.0,26.0,2.0,0.0,0.0,8.0,67,64,12,8,6,1,0,14,24,2,0,0,7,4,5,0,4,0,0,0,2,2,0,0,0,0,4.69,4.56,4.69,3.57,4.83,4.0,,4.35,4.65,4.5,,,4.62,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,,trato de alberto impecable como siempre repetiré el año que viene y sino alberto te mandaré | donde solo hay que disfrutar de la comida repetiremos una y mil veces,cuando llegué me desconcertó su aspecto exterior de mesón de barrio y de hecho la ubicación,,,,el trato fue exquisito muy cercano y familiar desde el primer | sitio la comida excelente y de muy buena calidad los camareros maravillosos nuestros padres nos llevan aquí desde | perfecto el salón es pequeño pero muy acogedor los dos camareros tanto alberto como javier super atentos muy serviciales,"cordero(24), boquerones(21), pulpo(14), carne roja(13), chipirones(6)","cordero(24), boquerones(21), pulpo(14), carne roja(13), chipirones(6), sigue siendo(4), merluza(4), entrecot(3), tarta(3), jamón(3), cocochas(3), feliz navidad(3), presa(3), lechazo(2), cualquier cosa(2)",,"comida, calidad, trato, carne, cordero",
121,La Carbonera Madrid,"Calle de Bernardo Lopez Garcia, 11",94,4.7,4.564,91.5,1.1,7.4,7,13,72,14,1,3,4,52,50,35,13,2,5,0,4,36,3,0,0,19,55.3,53.2,37.2,13.8,2.1,5.3,0.0,4.3,38.3,3.2,0.0,0.0,20.2,49,47,32,9,0,3,0,4,35,3,0,0,19,2,2,2,3,2,1,0,0,1,0,0,0,0,4.67,4.66,4.57,3.92,2.0,4.0,,4.5,4.81,4.67,,,4.89,True,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,disfrutar solos o maridados con vinos de pequeños productores pero la carbonera no se limita,recomendaciones de vino como en las de comida repetiría | vinos muy bien explicados por la camarera repetiremos y nuestros hijos también,,,,,trato excelente comida muy buena y local agradable sitio | lugar agradable explicaciones sobre los quesos buena atención una buena selección de quesos y bien maridado con | auténticos y elaboraciones originales el personal fue súper atento en todo momento tanto en las recomendaciones de vino,"quesos artesanos(5), ensaladilla(3), cata maridaje(3), tarta(2), hace sentir(2)","quesos artesanos(5), ensaladilla(3), cata maridaje(3), tarta(2), hace sentir(2), varias veces(2), roast beef(2), tartaleta(1), lomo(1), albóndigas(1), cordero(1), cecina(1)",,"quesos, vinos, experiencia, quesos vinos, cata",
